Lugar de destino;Anual;Sexo;Edad;Medida;Valor;
Écija;2019;Ambos sexos;De 16 a 39 años;Inmigraciones;323;
Écija;2019;Ambos sexos;De 40 a 64 años;Inmigraciones;173;
Écija;2019;Ambos sexos;De 65 y más años;Inmigraciones;33;
Écija;2019;Ambos sexos;TOTAL;Inmigraciones;635;
Écija;2020;Hombres;Menores de 16 años;Inmigraciones;35;
Écija;2020;Hombres;De 16 a 39 años;Inmigraciones;151;
Écija;2020;Hombres;De 40 a 64 años;Inmigraciones;74;
Écija;2020;Hombres;De 65 y más años;Inmigraciones;23;
Écija;2020;Hombres;TOTAL;Inmigraciones;283;
Écija;2020;Mujeres;Menores de 16 años;Inmigraciones;51;
Écija;2020;Mujeres;De 16 a 39 años;Inmigraciones;169;
Écija;2020;Mujeres;De 40 a 64 años;Inmigraciones;71;
Écija;2020;Mujeres;De 65 y más años;Inmigraciones;18;
Écija;2020;Mujeres;TOTAL;Inmigraciones;309;
Écija;2020;Ambos sexos;Menores de 16 años;Inmigraciones;86;
Écija;2020;Ambos sexos;De 16 a 39 años;Inmigraciones;320;
Écija;2020;Ambos sexos;De 40 a 64 años;Inmigraciones;145;
Écija;2020;Ambos sexos;De 65 y más años;Inmigraciones;41;
Écija;2020;Ambos sexos;TOTAL;Inmigraciones;592;
Écija;2021;Hombres;Menores de 16 años;Inmigraciones;65;
Écija;2021;Hombres;De 16 a 39 años;Inmigraciones;174;
Écija;2021;Hombres;De 40 a 64 años;Inmigraciones;64;
Écija;2021;Hombres;De 65 y más años;Inmigraciones;23;
Écija;2021;Hombres;TOTAL;Inmigraciones;326;
Écija;2021;Mujeres;Menores de 16 años;Inmigraciones;48;
Écija;2021;Mujeres;De 16 a 39 años;Inmigraciones;155;
Écija;2021;Mujeres;De 40 a 64 años;Inmigraciones;74;
Écija;2021;Mujeres;De 65 y más años;Inmigraciones;24;
Écija;2021;Mujeres;TOTAL;Inmigraciones;301;
Écija;2021;Ambos sexos;Menores de 16 años;Inmigraciones;113;
Écija;2021;Ambos sexos;De 16 a 39 años;Inmigraciones;329;
Écija;2021;Ambos sexos;De 40 a 64 años;Inmigraciones;138;
Écija;2021;Ambos sexos;De 65 y más años;Inmigraciones;47;
Écija;2021;Ambos sexos;TOTAL;Inmigraciones;627;
El Castillo de las Guardas;2019;Hombres;Menores de 16 años;Inmigraciones;7;
El Castillo de las Guardas;2019;Hombres;De 16 a 39 años;Inmigraciones;32;
El Castillo de las Guardas;2019;Hombres;De 40 a 64 años;Inmigraciones;15;
El Castillo de las Guardas;2019;Hombres;De 65 y más años;Inmigraciones;4;
El Castillo de las Guardas;2019;Hombres;TOTAL;Inmigraciones;58;
El Castillo de las Guardas;2019;Mujeres;Menores de 16 años;Inmigraciones;4;
El Castillo de las Guardas;2019;Mujeres;De 16 a 39 años;Inmigraciones;8;
El Castillo de las Guardas;2019;Mujeres;De 40 a 64 años;Inmigraciones;17;
El Castillo de las Guardas;2019;Mujeres;De 65 y más años;Inmigraciones;2;
El Castillo de las Guardas;2019;Mujeres;TOTAL;Inmigraciones;31;
El Castillo de las Guardas;2019;Ambos sexos;Menores de 16 años;Inmigraciones;11;
El Castillo de las Guardas;2019;Ambos sexos;De 16 a 39 años;Inmigraciones;40;
El Castillo de las Guardas;2019;Ambos sexos;De 40 a 64 años;Inmigraciones;32;
El Castillo de las Guardas;2019;Ambos sexos;De 65 y más años;Inmigraciones;6;
El Castillo de las Guardas;2019;Ambos sexos;TOTAL;Inmigraciones;89;
El Castillo de las Guardas;2020;Hombres;Menores de 16 años;Inmigraciones;7;
El Castillo de las Guardas;2020;Hombres;De 16 a 39 años;Inmigraciones;21;
El Castillo de las Guardas;2020;Hombres;De 40 a 64 años;Inmigraciones;25;
El Castillo de las Guardas;2020;Hombres;De 65 y más años;Inmigraciones;7;
El Castillo de las Guardas;2020;Hombres;TOTAL;Inmigraciones;60;
El Castillo de las Guardas;2020;Mujeres;Menores de 16 años;Inmigraciones;7;
El Castillo de las Guardas;2020;Mujeres;De 16 a 39 años;Inmigraciones;15;
El Castillo de las Guardas;2020;Mujeres;De 40 a 64 años;Inmigraciones;21;
El Castillo de las Guardas;2020;Mujeres;De 65 y más años;Inmigraciones;9;
El Castillo de las Guardas;2020;Mujeres;TOTAL;Inmigraciones;52;
El Castillo de las Guardas;2020;Ambos sexos;Menores de 16 años;Inmigraciones;14;
El Castillo de las Guardas;2020;Ambos sexos;De 16 a 39 años;Inmigraciones;36;
El Castillo de las Guardas;2020;Ambos sexos;De 40 a 64 años;Inmigraciones;46;
El Castillo de las Guardas;2020;Ambos sexos;De 65 y más años;Inmigraciones;16;
El Castillo de las Guardas;2020;Ambos sexos;TOTAL;Inmigraciones;112;
El Castillo de las Guardas;2021;Hombres;Menores de 16 años;Inmigraciones;6;
El Castillo de las Guardas;2021;Hombres;De 16 a 39 años;Inmigraciones;22;
El Castillo de las Guardas;2021;Hombres;De 40 a 64 años;Inmigraciones;17;
El Castillo de las Guardas;2021;Hombres;De 65 y más años;Inmigraciones;9;
El Castillo de las Guardas;2021;Hombres;TOTAL;Inmigraciones;54;
El Castillo de las Guardas;2021;Mujeres;Menores de 16 años;Inmigraciones;7;
El Castillo de las Guardas;2021;Mujeres;De 16 a 39 años;Inmigraciones;18;
El Castillo de las Guardas;2021;Mujeres;De 40 a 64 años;Inmigraciones;19;
El Castillo de las Guardas;2021;Mujeres;De 65 y más años;Inmigraciones;8;
El Castillo de las Guardas;2021;Mujeres;TOTAL;Inmigraciones;52;
El Castillo de las Guardas;2021;Ambos sexos;Menores de 16 años;Inmigraciones;13;
El Castillo de las Guardas;2021;Ambos sexos;De 16 a 39 años;Inmigraciones;40;
El Castillo de las Guardas;2021;Ambos sexos;De 40 a 64 años;Inmigraciones;36;
El Castillo de las Guardas;2021;Ambos sexos;De 65 y más años;Inmigraciones;17;
El Castillo de las Guardas;2021;Ambos sexos;TOTAL;Inmigraciones;106;
El Coronil;2019;Hombres;Menores de 16 años;Inmigraciones;4;
El Coronil;2019;Hombres;De 16 a 39 años;Inmigraciones;34;
El Coronil;2019;Hombres;De 40 a 64 años;Inmigraciones;18;
El Coronil;2019;Hombres;De 65 y más años;Inmigraciones;6;
El Coronil;2019;Hombres;TOTAL;Inmigraciones;62;
El Coronil;2019;Mujeres;Menores de 16 años;Inmigraciones;5;
El Coronil;2019;Mujeres;De 16 a 39 años;Inmigraciones;27;
El Coronil;2019;Mujeres;De 40 a 64 años;Inmigraciones;22;
El Coronil;2019;Mujeres;De 65 y más años;Inmigraciones;7;
El Coronil;2019;Mujeres;TOTAL;Inmigraciones;61;
El Coronil;2019;Ambos sexos;Menores de 16 años;Inmigraciones;9;
El Coronil;2019;Ambos sexos;De 16 a 39 años;Inmigraciones;61;
El Coronil;2019;Ambos sexos;De 40 a 64 años;Inmigraciones;40;
El Coronil;2019;Ambos sexos;De 65 y más años;Inmigraciones;13;
El Coronil;2019;Ambos sexos;TOTAL;Inmigraciones;123;
El Coronil;2020;Hombres;Menores de 16 años;Inmigraciones;7;
El Coronil;2020;Hombres;De 16 a 39 años;Inmigraciones;25;
El Coronil;2020;Hombres;De 40 a 64 años;Inmigraciones;15;
El Coronil;2020;Hombres;De 65 y más años;Inmigraciones;2;
El Coronil;2020;Hombres;TOTAL;Inmigraciones;49;
El Coronil;2020;Mujeres;Menores de 16 años;Inmigraciones;11;
El Coronil;2020;Mujeres;De 16 a 39 años;Inmigraciones;24;
El Coronil;2020;Mujeres;De 40 a 64 años;Inmigraciones;14;
El Coronil;2020;Mujeres;De 65 y más años;Inmigraciones;-;
El Coronil;2020;Mujeres;TOTAL;Inmigraciones;49;
El Coronil;2020;Ambos sexos;Menores de 16 años;Inmigraciones;18;
El Coronil;2020;Ambos sexos;De 16 a 39 años;Inmigraciones;49;
El Coronil;2020;Ambos sexos;De 40 a 64 años;Inmigraciones;29;
El Coronil;2020;Ambos sexos;De 65 y más años;Inmigraciones;2;
El Coronil;2020;Ambos sexos;TOTAL;Inmigraciones;98;
El Coronil;2021;Hombres;Menores de 16 años;Inmigraciones;19;
El Coronil;2021;Hombres;De 16 a 39 años;Inmigraciones;29;
El Coronil;2021;Hombres;De 40 a 64 años;Inmigraciones;21;
El Coronil;2021;Hombres;De 65 y más años;Inmigraciones;4;
El Coronil;2021;Hombres;TOTAL;Inmigraciones;73;
El Coronil;2021;Mujeres;Menores de 16 años;Inmigraciones;17;
El Coronil;2021;Mujeres;De 16 a 39 años;Inmigraciones;31;
El Coronil;2021;Mujeres;De 40 a 64 años;Inmigraciones;18;
El Coronil;2021;Mujeres;De 65 y más años;Inmigraciones;3;
El Coronil;2021;Mujeres;TOTAL;Inmigraciones;69;
El Coronil;2021;Ambos sexos;Menores de 16 años;Inmigraciones;36;
El Coronil;2021;Ambos sexos;De 16 a 39 años;Inmigraciones;60;
El Coronil;2021;Ambos sexos;De 40 a 64 años;Inmigraciones;39;
El Coronil;2021;Ambos sexos;De 65 y más años;Inmigraciones;7;
El Coronil;2021;Ambos sexos;TOTAL;Inmigraciones;142;
El Cuervo de Sevilla;2019;Hombres;Menores de 16 años;Inmigraciones;19;
El Cuervo de Sevilla;2019;Hombres;De 16 a 39 años;Inmigraciones;51;
El Cuervo de Sevilla;2019;Hombres;De 40 a 64 años;Inmigraciones;20;
El Cuervo de Sevilla;2019;Hombres;De 65 y más años;Inmigraciones;3;
El Cuervo de Sevilla;2019;Hombres;TOTAL;Inmigraciones;93;
El Cuervo de Sevilla;2019;Mujeres;Menores de 16 años;Inmigraciones;15;
El Cuervo de Sevilla;2019;Mujeres;De 16 a 39 años;Inmigraciones;53;
El Cuervo de Sevilla;2019;Mujeres;De 40 a 64 años;Inmigraciones;25;
El Cuervo de Sevilla;2019;Mujeres;De 65 y más años;Inmigraciones;6;
El Cuervo de Sevilla;2019;Mujeres;TOTAL;Inmigraciones;99;
El Cuervo de Sevilla;2019;Ambos sexos;Menores de 16 años;Inmigraciones;34;
El Cuervo de Sevilla;2019;Ambos sexos;De 16 a 39 años;Inmigraciones;104;
El Cuervo de Sevilla;2019;Ambos sexos;De 40 a 64 años;Inmigraciones;45;
El Cuervo de Sevilla;2019;Ambos sexos;De 65 y más años;Inmigraciones;9;
El Cuervo de Sevilla;2019;Ambos sexos;TOTAL;Inmigraciones;192;
El Cuervo de Sevilla;2020;Hombres;Menores de 16 años;Inmigraciones;20;
El Cuervo de Sevilla;2020;Hombres;De 16 a 39 años;Inmigraciones;53;
El Cuervo de Sevilla;2020;Hombres;De 40 a 64 años;Inmigraciones;28;
El Cuervo de Sevilla;2020;Hombres;De 65 y más años;Inmigraciones;6;
El Cuervo de Sevilla;2020;Hombres;TOTAL;Inmigraciones;107;
El Cuervo de Sevilla;2020;Mujeres;Menores de 16 años;Inmigraciones;18;
El Cuervo de Sevilla;2020;Mujeres;De 16 a 39 años;Inmigraciones;53;
El Cuervo de Sevilla;2020;Mujeres;De 40 a 64 años;Inmigraciones;15;
El Cuervo de Sevilla;2020;Mujeres;De 65 y más años;Inmigraciones;5;
El Cuervo de Sevilla;2020;Mujeres;TOTAL;Inmigraciones;91;
El Cuervo de Sevilla;2020;Ambos sexos;Menores de 16 años;Inmigraciones;38;
El Cuervo de Sevilla;2020;Ambos sexos;De 16 a 39 años;Inmigraciones;106;
El Cuervo de Sevilla;2020;Ambos sexos;De 40 a 64 años;Inmigraciones;43;
El Cuervo de Sevilla;2020;Ambos sexos;De 65 y más años;Inmigraciones;11;
El Cuervo de Sevilla;2020;Ambos sexos;TOTAL;Inmigraciones;198;
El Cuervo de Sevilla;2021;Hombres;Menores de 16 años;Inmigraciones;24;
El Cuervo de Sevilla;2021;Hombres;De 16 a 39 años;Inmigraciones;42;
El Cuervo de Sevilla;2021;Hombres;De 40 a 64 años;Inmigraciones;36;
El Cuervo de Sevilla;2021;Hombres;De 65 y más años;Inmigraciones;8;
El Cuervo de Sevilla;2021;Hombres;TOTAL;Inmigraciones;110;
El Cuervo de Sevilla;2021;Mujeres;Menores de 16 años;Inmigraciones;15;
El Cuervo de Sevilla;2021;Mujeres;De 16 a 39 años;Inmigraciones;46;
El Cuervo de Sevilla;2021;Mujeres;De 40 a 64 años;Inmigraciones;31;
El Cuervo de Sevilla;2021;Mujeres;De 65 y más años;Inmigraciones;5;
El Cuervo de Sevilla;2021;Mujeres;TOTAL;Inmigraciones;97;
El Cuervo de Sevilla;2021;Ambos sexos;Menores de 16 años;Inmigraciones;39;
El Cuervo de Sevilla;2021;Ambos sexos;De 16 a 39 años;Inmigraciones;88;
El Cuervo de Sevilla;2021;Ambos sexos;De 40 a 64 años;Inmigraciones;67;
El Cuervo de Sevilla;2021;Ambos sexos;De 65 y más años;Inmigraciones;13;
El Cuervo de Sevilla;2021;Ambos sexos;TOTAL;Inmigraciones;207;
El Garrobo;2019;Hombres;Menores de 16 años;Inmigraciones;2;
El Garrobo;2019;Hombres;De 16 a 39 años;Inmigraciones;3;
El Garrobo;2019;Hombres;De 40 a 64 años;Inmigraciones;10;
El Garrobo;2019;Hombres;De 65 y más años;Inmigraciones;-;
El Garrobo;2019;Hombres;TOTAL;Inmigraciones;15;
El Garrobo;2019;Mujeres;Menores de 16 años;Inmigraciones;2;
El Garrobo;2019;Mujeres;De 16 a 39 años;Inmigraciones;7;
El Garrobo;2019;Mujeres;De 40 a 64 años;Inmigraciones;6;
El Garrobo;2019;Mujeres;De 65 y más años;Inmigraciones;1;
El Garrobo;2019;Mujeres;TOTAL;Inmigraciones;16;
El Garrobo;2019;Ambos sexos;Menores de 16 años;Inmigraciones;4;
El Garrobo;2019;Ambos sexos;De 16 a 39 años;Inmigraciones;10;
El Garrobo;2019;Ambos sexos;De 40 a 64 años;Inmigraciones;16;
El Garrobo;2019;Ambos sexos;De 65 y más años;Inmigraciones;1;
El Garrobo;2019;Ambos sexos;TOTAL;Inmigraciones;31;
El Garrobo;2020;Hombres;Menores de 16 años;Inmigraciones;7;
El Garrobo;2020;Hombres;De 16 a 39 años;Inmigraciones;9;
El Garrobo;2020;Hombres;De 40 a 64 años;Inmigraciones;12;
El Garrobo;2020;Hombres;De 65 y más años;Inmigraciones;1;
El Garrobo;2020;Hombres;TOTAL;Inmigraciones;29;
El Garrobo;2020;Mujeres;Menores de 16 años;Inmigraciones;4;
El Garrobo;2020;Mujeres;De 16 a 39 años;Inmigraciones;7;
El Garrobo;2020;Mujeres;De 40 a 64 años;Inmigraciones;14;
El Garrobo;2020;Mujeres;De 65 y más años;Inmigraciones;1;
El Garrobo;2020;Mujeres;TOTAL;Inmigraciones;26;
El Garrobo;2020;Ambos sexos;Menores de 16 años;Inmigraciones;11;
El Garrobo;2020;Ambos sexos;De 16 a 39 años;Inmigraciones;16;
El Garrobo;2020;Ambos sexos;De 40 a 64 años;Inmigraciones;26;
El Garrobo;2020;Ambos sexos;De 65 y más años;Inmigraciones;2;
El Garrobo;2020;Ambos sexos;TOTAL;Inmigraciones;55;
El Garrobo;2021;Hombres;Menores de 16 años;Inmigraciones;6;
El Garrobo;2021;Hombres;De 16 a 39 años;Inmigraciones;8;
El Garrobo;2021;Hombres;De 40 a 64 años;Inmigraciones;4;
El Garrobo;2021;Hombres;De 65 y más años;Inmigraciones;2;
El Garrobo;2021;Hombres;TOTAL;Inmigraciones;20;
El Garrobo;2021;Mujeres;Menores de 16 años;Inmigraciones;3;
El Garrobo;2021;Mujeres;De 16 a 39 años;Inmigraciones;12;
El Garrobo;2021;Mujeres;De 40 a 64 años;Inmigraciones;7;
El Garrobo;2021;Mujeres;De 65 y más años;Inmigraciones;2;
El Garrobo;2021;Mujeres;TOTAL;Inmigraciones;24;
El Garrobo;2021;Ambos sexos;Menores de 16 años;Inmigraciones;9;
El Garrobo;2021;Ambos sexos;De 16 a 39 años;Inmigraciones;20;
El Garrobo;2021;Ambos sexos;De 40 a 64 años;Inmigraciones;11;
El Garrobo;2021;Ambos sexos;De 65 y más años;Inmigraciones;4;
El Garrobo;2021;Ambos sexos;TOTAL;Inmigraciones;44;
El Madroño;2019;Hombres;Menores de 16 años;Inmigraciones;-;
El Madroño;2019;Hombres;De 16 a 39 años;Inmigraciones;8;
El Madroño;2019;Hombres;De 40 a 64 años;Inmigraciones;4;
El Madroño;2019;Hombres;De 65 y más años;Inmigraciones;1;
El Madroño;2019;Hombres;TOTAL;Inmigraciones;13;
El Madroño;2019;Mujeres;Menores de 16 años;Inmigraciones;1;
El Madroño;2019;Mujeres;De 16 a 39 años;Inmigraciones;-;
El Madroño;2019;Mujeres;De 40 a 64 años;Inmigraciones;1;
El Madroño;2019;Mujeres;De 65 y más años;Inmigraciones;2;
El Madroño;2019;Mujeres;TOTAL;Inmigraciones;4;
El Madroño;2019;Ambos sexos;Menores de 16 años;Inmigraciones;1;
El Madroño;2019;Ambos sexos;De 16 a 39 años;Inmigraciones;8;
El Madroño;2019;Ambos sexos;De 40 a 64 años;Inmigraciones;5;
El Madroño;2019;Ambos sexos;De 65 y más años;Inmigraciones;3;
El Madroño;2019;Ambos sexos;TOTAL;Inmigraciones;17;
El Madroño;2020;Hombres;Menores de 16 años;Inmigraciones;-;
El Madroño;2020;Hombres;De 16 a 39 años;Inmigraciones;2;
El Madroño;2020;Hombres;De 40 a 64 años;Inmigraciones;4;
El Madroño;2020;Hombres;De 65 y más años;Inmigraciones;2;
El Madroño;2020;Hombres;TOTAL;Inmigraciones;8;
El Madroño;2020;Mujeres;Menores de 16 años;Inmigraciones;-;
El Madroño;2020;Mujeres;De 16 a 39 años;Inmigraciones;5;
El Madroño;2020;Mujeres;De 40 a 64 años;Inmigraciones;2;
El Madroño;2020;Mujeres;De 65 y más años;Inmigraciones;3;
El Madroño;2020;Mujeres;TOTAL;Inmigraciones;10;
El Madroño;2020;Ambos sexos;Menores de 16 años;Inmigraciones;-;
El Madroño;2020;Ambos sexos;De 16 a 39 años;Inmigraciones;7;
El Madroño;2020;Ambos sexos;De 40 a 64 años;Inmigraciones;6;
El Madroño;2020;Ambos sexos;De 65 y más años;Inmigraciones;5;
El Madroño;2020;Ambos sexos;TOTAL;Inmigraciones;18;
El Madroño;2021;Hombres;Menores de 16 años;Inmigraciones;-;
El Madroño;2021;Hombres;De 16 a 39 años;Inmigraciones;1;
El Madroño;2021;Hombres;De 40 a 64 años;Inmigraciones;1;
El Madroño;2021;Hombres;De 65 y más años;Inmigraciones;2;
El Madroño;2021;Hombres;TOTAL;Inmigraciones;4;
El Madroño;2021;Mujeres;Menores de 16 años;Inmigraciones;-;
El Madroño;2021;Mujeres;De 16 a 39 años;Inmigraciones;-;
El Madroño;2021;Mujeres;De 40 a 64 años;Inmigraciones;1;
El Madroño;2021;Mujeres;De 65 y más años;Inmigraciones;2;
El Madroño;2021;Mujeres;TOTAL;Inmigraciones;3;
El Madroño;2021;Ambos sexos;Menores de 16 años;Inmigraciones;-;
El Madroño;2021;Ambos sexos;De 16 a 39 años;Inmigraciones;1;
El Madroño;2021;Ambos sexos;De 40 a 64 años;Inmigraciones;2;
El Madroño;2021;Ambos sexos;De 65 y más años;Inmigraciones;4;
El Madroño;2021;Ambos sexos;TOTAL;Inmigraciones;7;
El Palmar de Troya;2019;Hombres;Menores de 16 años;Inmigraciones;3;
El Palmar de Troya;2019;Hombres;De 16 a 39 años;Inmigraciones;7;
El Palmar de Troya;2019;Hombres;De 40 a 64 años;Inmigraciones;6;
El Palmar de Troya;2019;Hombres;De 65 y más años;Inmigraciones;4;
El Palmar de Troya;2019;Hombres;TOTAL;Inmigraciones;20;
El Palmar de Troya;2019;Mujeres;Menores de 16 años;Inmigraciones;5;
El Palmar de Troya;2019;Mujeres;De 16 a 39 años;Inmigraciones;11;
El Palmar de Troya;2019;Mujeres;De 40 a 64 años;Inmigraciones;3;
El Palmar de Troya;2019;Mujeres;De 65 y más años;Inmigraciones;2;
El Palmar de Troya;2019;Mujeres;TOTAL;Inmigraciones;21;
El Palmar de Troya;2019;Ambos sexos;Menores de 16 años;Inmigraciones;8;
El Palmar de Troya;2019;Ambos sexos;De 16 a 39 años;Inmigraciones;18;
El Palmar de Troya;2019;Ambos sexos;De 40 a 64 años;Inmigraciones;9;
El Palmar de Troya;2019;Ambos sexos;De 65 y más años;Inmigraciones;6;
El Palmar de Troya;2019;Ambos sexos;TOTAL;Inmigraciones;41;
El Palmar de Troya;2020;Hombres;Menores de 16 años;Inmigraciones;2;
El Palmar de Troya;2020;Hombres;De 16 a 39 años;Inmigraciones;15;
El Palmar de Troya;2020;Hombres;De 40 a 64 años;Inmigraciones;5;
El Palmar de Troya;2020;Hombres;De 65 y más años;Inmigraciones;2;
El Palmar de Troya;2020;Hombres;TOTAL;Inmigraciones;24;
El Palmar de Troya;2020;Mujeres;Menores de 16 años;Inmigraciones;3;
El Palmar de Troya;2020;Mujeres;De 16 a 39 años;Inmigraciones;16;
El Palmar de Troya;2020;Mujeres;De 40 a 64 años;Inmigraciones;6;
El Palmar de Troya;2020;Mujeres;De 65 y más años;Inmigraciones;-;
El Palmar de Troya;2020;Mujeres;TOTAL;Inmigraciones;25;
El Palmar de Troya;2020;Ambos sexos;Menores de 16 años;Inmigraciones;5;
El Palmar de Troya;2020;Ambos sexos;De 16 a 39 años;Inmigraciones;31;
El Palmar de Troya;2020;Ambos sexos;De 40 a 64 años;Inmigraciones;11;
El Palmar de Troya;2020;Ambos sexos;De 65 y más años;Inmigraciones;2;
El Palmar de Troya;2020;Ambos sexos;TOTAL;Inmigraciones;49;
El Palmar de Troya;2021;Hombres;Menores de 16 años;Inmigraciones;2;
El Palmar de Troya;2021;Hombres;De 16 a 39 años;Inmigraciones;9;
El Palmar de Troya;2021;Hombres;De 40 a 64 años;Inmigraciones;8;
El Palmar de Troya;2021;Hombres;De 65 y más años;Inmigraciones;2;
El Palmar de Troya;2021;Hombres;TOTAL;Inmigraciones;21;
El Palmar de Troya;2021;Mujeres;Menores de 16 años;Inmigraciones;4;
El Palmar de Troya;2021;Mujeres;De 16 a 39 años;Inmigraciones;15;
El Palmar de Troya;2021;Mujeres;De 40 a 64 años;Inmigraciones;10;
El Palmar de Troya;2021;Mujeres;De 65 y más años;Inmigraciones;4;
El Palmar de Troya;2021;Mujeres;TOTAL;Inmigraciones;33;
El Palmar de Troya;2021;Ambos sexos;Menores de 16 años;Inmigraciones;6;
El Palmar de Troya;2021;Ambos sexos;De 16 a 39 años;Inmigraciones;24;
El Palmar de Troya;2021;Ambos sexos;De 40 a 64 años;Inmigraciones;18;
El Palmar de Troya;2021;Ambos sexos;De 65 y más años;Inmigraciones;6;
El Palmar de Troya;2021;Ambos sexos;TOTAL;Inmigraciones;54;
El Pedroso;2019;Hombres;Menores de 16 años;Inmigraciones;4;
El Pedroso;2019;Hombres;De 16 a 39 años;Inmigraciones;16;
El Pedroso;2019;Hombres;De 40 a 64 años;Inmigraciones;9;
El Pedroso;2019;Hombres;De 65 y más años;Inmigraciones;5;
El Pedroso;2019;Hombres;TOTAL;Inmigraciones;34;
El Pedroso;2019;Mujeres;Menores de 16 años;Inmigraciones;3;
El Pedroso;2019;Mujeres;De 16 a 39 años;Inmigraciones;16;
El Pedroso;2019;Mujeres;De 40 a 64 años;Inmigraciones;6;
El Pedroso;2019;Mujeres;De 65 y más años;Inmigraciones;3;
El Pedroso;2019;Mujeres;TOTAL;Inmigraciones;28;
El Pedroso;2019;Ambos sexos;Menores de 16 años;Inmigraciones;7;
El Pedroso;2019;Ambos sexos;De 16 a 39 años;Inmigraciones;32;
El Pedroso;2019;Ambos sexos;De 40 a 64 años;Inmigraciones;15;
El Pedroso;2019;Ambos sexos;De 65 y más años;Inmigraciones;8;
El Pedroso;2019;Ambos sexos;TOTAL;Inmigraciones;62;
El Pedroso;2020;Hombres;Menores de 16 años;Inmigraciones;4;
El Pedroso;2020;Hombres;De 16 a 39 años;Inmigraciones;23;
El Pedroso;2020;Hombres;De 40 a 64 años;Inmigraciones;23;
El Pedroso;2020;Hombres;De 65 y más años;Inmigraciones;4;
El Pedroso;2020;Hombres;TOTAL;Inmigraciones;54;
El Pedroso;2020;Mujeres;Menores de 16 años;Inmigraciones;4;
El Pedroso;2020;Mujeres;De 16 a 39 años;Inmigraciones;18;
El Pedroso;2020;Mujeres;De 40 a 64 años;Inmigraciones;24;
El Pedroso;2020;Mujeres;De 65 y más años;Inmigraciones;4;
El Pedroso;2020;Mujeres;TOTAL;Inmigraciones;50;
El Pedroso;2020;Ambos sexos;Menores de 16 años;Inmigraciones;8;
El Pedroso;2020;Ambos sexos;De 16 a 39 años;Inmigraciones;41;
El Pedroso;2020;Ambos sexos;De 40 a 64 años;Inmigraciones;47;
El Pedroso;2020;Ambos sexos;De 65 y más años;Inmigraciones;8;
El Pedroso;2020;Ambos sexos;TOTAL;Inmigraciones;104;
El Pedroso;2021;Hombres;Menores de 16 años;Inmigraciones;1;
El Pedroso;2021;Hombres;De 16 a 39 años;Inmigraciones;7;
